Localité,TYPE_POINT,FONCTIONNE,COMITE_GES,RESID_ART_,LOCALISATI,ANNEE_IN_1,lon,lat,PREF_NOM,SPREF_NOM,COM_NOM
Ndassima,Puits traditionnel,Oui,Non,Hors du village,Communaute,,20.79540000000,6.16055000000,Ouaka,Bambari,Danga-Gboudou
Yangoungba,Puits traditionnel,Oui,Non,Hors du village,Communaute,Plus de 10 ans,22.07680000000,6.52009000000,Haute-Kotto,Bria,Samba-Boungou
,Puits traditionnel,Oui,Non,Dans le village,Communaute,Plus de 10 ans,22.07680000000,6.52028000000,Haute-Kotto,Bria,Samba-Boungou
Ouadda,Puits traditionnel,Non,Non,,FOSA,Plus de 10 ans,22.39910000000,8.06529000000,Haute-Kotto,Ouadda,Ouadda
Patcho 1,Puits moderne,Non,Oui,Hors du village,Communaute,Moins de 5 ans,19.03150000000,7.11203000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Pounembale,Puits traditionnel,Oui,,,Hors du village,,20.84590000000,5.80472000000,Ouaka,Bambari,Danga-Gboudou
Gbassounou,Puits traditionnel,Non,Non,,Communaute,Moins de 5 ans,16.77880000000,4.48629000000,Mambéré-Kadéï,Carnot,Senkpa-Mbaéré
Bada-Ngana2,Puits traditionnel,Non,Non,Hors du village,Communaute,,21.54150000000,5.72825000000,Ouaka,Bambari,Haute Baïdou
Bangui-Banda,Puits moderne,Non,Non,Hors du village,Communaute,,21.64650000000,5.63420000000,Ouaka,Bambari,Haute Baïdou
Zando 1,Puits moderne,Oui,Non,,Communaute,,19.06080000000,7.10094000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Kamaye,Puits traditionnel,Oui,Non,Hors du village,Communaute,,21.40260000000,5.80062000000,Ouaka,Bambari,Haute Baïdou
Ngbandjawara,Puits traditionnel,Non,Non,Hors du village,Communaute,,21.43170000000,5.76512000000,Ouaka,Bambari,Haute Baïdou
Digui,Puits traditionnel,Oui,Non,,Communaute,,20.82990000000,5.47270000000,Ouaka,Bambari,Ngougbia
Banga 2,Puits moderne,Oui,Oui,,Communaute,Plus de 10 ans,19.28750000000,7.02343000000,Nana-Gribizi,Kaga-Bandoro,Grivaï-Pamia
Bouar,Puits moderne,Oui,Non,Dans le village,Communaute,Plus de 10 ans,15.86560000000,5.83061000000,Nana-Mambéré,Bouar,Doaka-Koursou
Kapabanga,Puits traditionnel,Oui,,,Communaute,,20.62380000000,5.74987000000,Ouaka,Bambari,Pladama-Ouaka
